time,open,high,low,close,volume
2020-12-22 14:45:00,123.92,123.92,123.69,123.772,93717
2020-12-22 14:30:00,124.08,124.09,123.89,123.9378,96322
2020-12-22 14:15:00,124.11,124.165,123.98,124.08,75063
2020-12-22 14:00:00,124.0,124.22,124.0,124.11,79192
2020-12-22 13:45:00,123.89,124.02,123.86,123.98,105953
2020-12-22 13:30:00,123.82,123.8878,123.72,123.88,72661
2020-12-22 13:15:00,123.67,123.86,123.61,123.7967,63118
2020-12-22 13:00:00,123.635,123.74,123.56,123.67,51611
2020-12-22 12:45:00,123.56,123.65,123.45,123.62,85939
2020-12-22 12:30:00,123.7777,123.85,123.5156,123.529,72339
2020-12-22 12:15:00,123.6694,123.93,123.65,123.7837,149797
2020-12-22 12:00:00,123.67,123.69,123.42,123.67,79398
2020-12-22 11:45:00,123.7,123.81,123.59,123.66,136894
2020-12-22 11:30:00,123.26,123.7,123.2,123.68,110919
2020-12-22 11:15:00,122.98,123.31,122.831,123.245,95078
2020-12-22 11:00:00,122.655,123.03,122.635,122.97,127913
2020-12-22 10:45:00,122.69,122.77,122.495,122.63,102386
2020-12-22 10:30:00,122.6477,122.82,122.46,122.711,109797
2020-12-22 10:15:00,122.4801,122.72,122.41,122.575,119557
2020-12-22 10:00:00,122.64,123.31,122.44,122.49,127359
2020-12-22 09:45:00,123.31,123.41,122.5682,122.66,265459
2020-12-22 09:30:00,123.36,123.6,123.06,123.18,1294
2020-12-22 09:15:00,123.49,123.4998,123.37,123.37,1376
2020-12-22 09:00:00,123.41,123.5,123.4,123.4999,815
2020-12-22 08:45:00,123.46,123.5,123.4136,123.4136,1126
2020-12-22 08:30:00,123.6,123.6,123.46,123.46,1283
2020-12-22 08:15:00,123.6,123.6785,123.55,123.55,4082
2020-12-22 08:00:00,123.5,123.5,123.5,123.5,252
2020-12-22 07:15:00,123.68,123.68,123.68,123.68,269
2020-12-22 06:45:00,123.33,123.33,123.33,123.33,105
2020-12-22 06:00:00,123.38,123.4,123.38,123.4,300
2020-12-21 20:00:00,123.17,123.38,123.17,123.38,1240
2020-12-21 19:15:00,123.25,123.25,123.25,123.25,380
2020-12-21 18:45:00,123.54,123.54,123.12,123.12,209
2020-12-21 18:30:00,123.54,123.54,123.54,123.54,160
2020-12-21 18:15:00,123.36,123.39,123.36,123.39,598
2020-12-21 17:30:00,123.13,123.13,123.13,123.13,119
2020-12-21 17:00:00,123.17,123.17,123.1,123.1,314
2020-12-21 16:45:00,123.1,123.1,123.1,123.1,489
2020-12-21 16:30:00,123.39,123.39,123.39,123.39,157
2020-12-21 16:15:00,123.39,123.4023,123.39,123.4023,86261
2020-12-21 16:00:00,123.21,123.54,122.98,123.35,427643
2020-12-21 15:45:00,123.44,123.48,123.12,123.204,173912
2020-12-21 15:30:00,123.4,123.4578,123.23,123.4422,106669
2020-12-21 15:15:00,123.39,123.46,123.21,123.42,148695
2020-12-21 15:00:00,123.29,123.6,123.21,123.39,171263
2020-12-21 14:45:00,123.1874,123.35,123.15,123.29,149076
2020-12-21 14:30:00,123.21,123.31,123.0,123.19,189025
2020-12-21 14:15:00,123.04,123.23,122.98,123.2199,98276
2020-12-21 14:00:00,122.98,123.15,122.84,123.03,124566
2020-12-21 13:45:00,122.82,123.0292,122.61,122.99,142868
2020-12-21 13:30:00,122.78,122.8899,122.62,122.82,137799
2020-12-21 13:15:00,122.845,122.95,122.72,122.76,101955
2020-12-21 13:00:00,122.44,122.88,122.39,122.8598,160380
2020-12-21 12:45:00,122.52,122.61,122.35,122.42,158797
2020-12-21 12:30:00,122.3,122.56,122.3,122.53,130361
2020-12-21 12:15:00,122.17,122.445,122.17,122.3,117502
2020-12-21 12:00:00,122.0,122.2299,121.93,122.18,150546
2020-12-21 11:45:00,122.2467,122.29,121.9475,121.999,199659
2020-12-21 11:30:00,122.442,122.52,122.15,122.2222,141240
2020-12-21 11:15:00,122.0503,122.45,122.01,122.437,297913
2020-12-21 11:00:00,121.98,122.265,121.9,122.07,242919
2020-12-21 10:45:00,122.05,122.12,121.72,122.03,310862
2020-12-21 10:30:00,122.28,122.33,121.8602,122.07,289984
2020-12-21 10:15:00,123.045,123.045,121.88,122.33,288570
2020-12-21 10:00:00,123.32,123.62,122.95,123.0899,263926
2020-12-21 09:45:00,123.97,124.18,123.0705,123.325,517539
2020-12-21 09:30:00,124.2,124.2,123.78,123.78,1971
2020-12-21 09:15:00,123.8,125.85,123.8,124.0,1732
2020-12-21 09:00:00,123.4,123.8,123.4,123.8,1413
2020-12-21 08:45:00,123.1,123.1,123.1,123.1,219
2020-12-21 08:30:00,123.35,123.35,123.0,123.03,2905
2020-12-21 08:15:00,123.6,123.9,123.2,123.21,6572
2020-12-21 08:00:00,123.73,123.73,123.45,123.45,1442
2020-12-21 07:45:00,123.52,123.9,123.5,123.89,3647
2020-12-21 07:30:00,123.85,123.85,123.5,123.5,2712
2020-12-21 07:15:00,123.7,124.1,123.5,123.8,5324
2020-12-21 07:00:00,123.51,123.51,123.51,123.51,226
2020-12-21 06:45:00,123.51,123.51,123.51,123.51,252
2020-12-21 05:45:00,122.0,122.0,122.0,122.0,543
2020-12-18 20:00:00,125.92,125.92,125.92,125.92,102
2020-12-18 19:30:00,126.0,126.0,126.0,126.0,210
2020-12-18 18:45:00,126.0,126.0,126.0,126.0,180
2020-12-18 18:30:00,125.9999,125.9999,125.9999,125.9999,903
2020-12-18 17:45:00,126.11,126.11,126.11,126.11,220
2020-12-18 17:15:00,125.9,125.9,125.9,125.9,488
2020-12-18 17:00:00,126.1,126.15,125.86,126.15,1143
2020-12-18 16:45:00,126.1,126.1,126.1,126.1,157
2020-12-18 16:30:00,125.85,126.15,125.8374,126.15,87205
2020-12-18 16:15:00,125.85,125.85,125.85,125.85,471266
2020-12-18 16:00:00,125.57,126.4,125.475,125.97,578436
2020-12-18 15:45:00,125.125,125.59,125.125,125.56,160228
2020-12-18 15:30:00,125.28,125.46,125.03,125.13,114260
2020-12-18 15:15:00,125.28,125.45,125.2,125.27,81629
2020-12-18 15:00:00,125.51,125.55,125.2,125.2602,98086
2020-12-18 14:45:00,125.343,125.55,125.34,125.48,69919
2020-12-18 14:30:00,125.42,125.425,125.22,125.3575,93815
2020-12-18 14:15:00,125.39,125.46,125.16,125.4169,78874
2020-12-18 14:00:00,125.373,125.44,125.26,125.41,49628
2020-12-18 13:45:00,125.64,125.67,125.29,125.3793,76344
2020-12-18 13:30:00,125.52,125.6696,125.435,125.65,60253
2020-12-18 13:15:00,125.68,125.69,125.4315,125.5278,70759
2020-12-18 13:00:00,125.9,125.91,125.65,125.675,61853
2020-12-18 12:45:00,125.83,126.03,125.8224,125.9,55758
2020-12-18 12:30:00,125.785,126.04,125.76,125.8339,81451
2020-12-18 12:15:00,125.47,125.93,125.47,125.7874,56886
2020-12-18 12:00:00,125.44,125.71,125.44,125.45,88739
2020-12-18 11:45:00,125.66,125.8,125.42,125.42,74335
2020-12-18 11:30:00,125.09,125.7,124.97,125.6764,102047
2020-12-18 11:15:00,125.5,125.5589,125.08,125.105,65936
2020-12-18 11:00:00,125.5821,125.6,125.329,125.53,62645
2020-12-18 10:45:00,125.255,125.62,125.116,125.56,81546
2020-12-18 10:30:00,125.91,125.91,125.16,125.26,72669
2020-12-18 10:15:00,126.01,126.15,125.47,125.8803,89165
2020-12-18 10:00:00,126.01,126.24,125.64,126.01,110898
2020-12-18 09:45:00,125.59,126.33,125.0,126.045,2167445
2020-12-18 09:30:00,125.55,125.75,125.55,125.75,1977
2020-12-18 09:00:00,125.56,125.57,125.54,125.54,1212
2020-12-18 08:45:00,125.69,125.69,125.5727,125.5727,368
2020-12-18 08:30:00,125.55,125.7,125.55,125.7,14657
2020-12-18 08:15:00,125.95,125.95,125.83,125.95,544
2020-12-18 07:45:00,125.95,125.95,125.95,125.95,100
2020-12-18 07:15:00,125.25,125.97,125.25,125.97,772
2020-12-17 16:15:00,125.55,125.55,125.5374,125.55,292013
2020-12-17 16:00:00,125.56,125.56,125.31,125.5,306375
2020-12-17 15:45:00,125.6,125.74,125.47,125.56,146309
2020-12-17 15:30:00,125.62,125.71,125.5635,125.61,105843
2020-12-17 15:15:00,125.64,125.75,125.58,125.61,88741
2020-12-17 15:00:00,125.4344,125.66,125.4282,125.63,105701
2020-12-17 14:45:00,125.51,125.63,125.36,125.44,102180
2020-12-17 14:30:00,125.57,125.65,125.49,125.5,70822
2020-12-17 14:15:00,125.83,125.835,125.49,125.564,76644
2020-12-17 14:00:00,125.737,125.84,125.71,125.84,64348
2020-12-17 13:45:00,125.9,125.9,125.71,125.745,63860
2020-12-17 13:30:00,125.7878,125.91,125.7878,125.8845,65111
2020-12-17 13:15:00,125.84,125.84,125.75,125.78,45749
2020-12-17 13:00:00,125.7863,125.86,125.71,125.8499,55354
2020-12-17 12:45:00,125.82,125.915,125.77,125.78,64460
2020-12-17 12:30:00,125.7,125.89,125.66,125.81,77942
2020-12-17 12:15:00,125.59,125.74,125.5107,125.7,90647
2020-12-17 12:00:00,125.425,125.6,125.38,125.55,72118
2020-12-17 11:45:00,125.32,125.47,125.17,125.42,69555
2020-12-17 11:30:00,125.48,125.52,125.21,125.2901,93178
2020-12-17 11:15:00,125.05,125.5,125.01,125.2802,117331
2020-12-17 11:00:00,125.028,125.32,125.0,125.04,98020
2020-12-17 10:45:00,125.15,125.3,124.98,125.02,123630
2020-12-17 10:30:00,125.05,125.23,124.91,125.16,98012
2020-12-17 10:15:00,125.05,125.28,124.935,125.05,152253
2020-12-17 10:00:00,125.67,126.08,125.03,125.05,184752
2020-12-17 09:45:00,126.08,126.09,125.34,125.7,396570
2020-12-17 09:15:00,126.19,126.2,126.19,126.2,4853
2020-12-17 08:45:00,126.19,126.19,126.19,126.19,230
2020-12-17 08:15:00,126.1706,126.1706,125.9302,125.9302,552
2020-12-16 19:30:00,125.78,125.78,125.78,125.78,100
2020-12-16 18:30:00,125.78,125.78,125.73,125.73,600
2020-12-16 17:45:00,125.74,125.78,125.74,125.78,1905
2020-12-16 17:00:00,125.76,125.76,125.76,125.76,100
2020-12-16 16:45:00,125.55,125.55,125.55,125.55,2075
2020-12-16 16:15:00,125.55,125.5626,125.55,125.5626,188261
2020-12-16 16:00:00,125.63,125.65,125.38,125.53,405523
2020-12-16 15:45:00,125.945,126.0872,125.5981,125.64,203452
2020-12-16 15:30:00,125.91,126.04,125.905,125.94,105429
